Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38),C3H5(32),C4H6(30)
5.314307632850832e-06,0.11312347441741707,0.0,0.0,0.0,0.0,0.98425491897582984,0.0007925147973853276,6.9377616192992542e-05,0.0004259862723089936,4.454567306307944e-05,0.0072990659827849875,0.0071085466131765515,1.2492602643479983e-08,3.6848306458290113e-08,4.9941415428941935e-06,8.9504395239523948e-12,3.6000012029672645e-14,9.0926693620152385e-12,5.6872718321814277e-10
5.418445137392057e-06,0.11315234422291182,0.0,0.0,0.0,0.0,0.98374221073892176,0.00079273452823779727,6.9914315661916821e-05,0.00043919748731479225,4.4840569109155619e-05,0.0075510201947662486,0.0073546970639422719,1.2927594641363065e-08,3.8341903862898356e-08,5.3331839849353907e-06,9.6373065692959922e-12,3.876269494726057e-14,9.7127676699509286e-12,6.2917367532828456e-10
5.522582641933282e-06,0.11318138318389347,0.0,0.0,0.0,0.0,0.98322678792843454,0.00079286546832731304,7.042889257154155e-05,0.00045245864510925685,4.5120263978289276e-05,0.0078043644405136926,0.0076022351887400311,1.3363711983737807e-08,3.9847637891769503e-08,5.6852460574165919e-06,1.0354525867198736e-11,4.1647459230670206e-14,1.035577594785798e-11,6.9416623338650664e-10
5.626720146474508e-06,0.11321058234805365,0.0,0.0,0.0,0.0,0.98270881322249448,0.00079291673447558393,7.092271637811576e-05,0.00046576642797611532,4.5385699814503777e-05,0.0080590122909097138,0.0078510765624342019,1.3800820543245354e-08,4.1364914131953326e-08,6.0503937141380176e-06,1.1102348642647144e-11,4.4655315345283497e-14,1.1021737419110624e-11,7.6389991210917483e-10
5.730857651015733e-06,0.11323993330802952,0.0,0.0,0.0,0.0,0.98218843933769517,0.00079289659397034249,7.1397082583798504e-05,0.00047911776930884025,4.5637767150354909e-05,0.0083148827362355196,0.008101142031517107,1.4238798840280289e-08,4.2893189779580865e-08,6.4286873394826308e-06,1.1881013547463059e-11,4.7787223185269965e-14,1.1710688347158561e-11,8.3857114377297358e-10
5.834995155556958e-06,0.11326942817183087,0.0,0.0,0.0,0.0,0.98166580957037541,0.00079281253648145903,7.1853215113946829e-05,0.00049250983623286596,4.5877306623774997e-05,0.0085718998809809523,0.0083523574189064195,1.4677536856905594e-08,4.4431970279642628e-08,6.8201822358789885e-06,1.2690748322524961e-11,5.1044098759286702e-14,1.2422658877738997e-11,9.1837765970198089e-10
5.939132660098184e-06,0.1132990595346225,0.0,0.0,0.0,0.0,0.98114105832001741,0.00079267134078827423,7.2292268900739733e-05,0.00050594001313311978,4.6105110829400466e-05,0.0088299926498239829,0.0086046532394269577,1.5116934948163074e-08,4.5980806011985706e-08,7.2249290768943898e-06,1.3531771417567498e-11,5.4426820705554631e-14,1.3157673725856814e-11,1.00351842206349e-09
6.043270164639409e-06,0.11332882045146825,0.0,0.0,0.0,0.0,0.98061431159361023,0.00079247913655254977,7.2715332608456901e-05,0.00051940588608736463,4.6321926269077741e-05,0.00908909450529829,0.0088579644264832943,1.5556902881266419e-08,4.7539289021231175e-08,7.6429743274046701e-06,1.4404293100018734e-11,5.7936234751809825e-14,1.3915752859686428e-11,1.0941935648681741e-09
6.147407669180634e-06,0.11335870441112465,0.0,0.0,0.0,0.0,0.98008568748991209,0.00079224146138186799,7.3123431452579933e-05,0.0005329052282000349,4.6528455358037517e-05,0.0093491431776028151,0.009112230070380185,1.5997358906332969e-08,4.9107049986120532e-08,8.07436063207561e-06,1.5308516672424493e-11,6.1573158611937323e-14,1.4696912089401987e-11,1.1906043432909698e-09
6.25154517372186e-06,0.1133887053109079,0.0,0.0,0.0,0.0,0.97955529666286201,0.00079196331343833954,7.3517530065427363e-05,0.00054643598582386607,4.672535845348699e-05,0.0096100804068472608,0.0093673931685873003,1.6438228901924121e-08,5.0683755334735771e-08,8.5191271737754634e-06,1.6244639879272405e-11,6.5338387644405374e-14,1.5501163494926599e-11,1.2929530907047164e-09
6.355682678263085e-06,0.11341881743266387,0.0,0.0,0.0,0.0,0.97902324276381958,0.0007916491998550307,7.389853536511017e-05,0.00055999626564698867,4.6913255886170932e-05,0.0098718516978010627,0.0096234003880184289,1.6879445656664669e-08,5.2269104422615002e-08,8.9773100036499686e-06,1.721285561910536e-11,6.9232697716592751e-14,1.6328515893582083e-11,1.4014431826353833e-09
6.45982018280431e-06,0.1134490354198815,0.0,0.0,0.0,0.0,0.97848962286268748,0.0007913031812250722,7.4267299402972113e-05,0.00057358432261561513,4.7092729972408064e-05,0.01013440608701807,0.0098802018392143802,1.7320948164773293e-08,5.3862826933822016e-08,9.4489423443872454e-06,1.8213352668447665e-11,7.3256848116473338e-14,1.7178975259383696e-11,1.5162790066739932e-09
6.563957687345536e-06,0.11347935425593174,0.0,0.0,0.0,0.0,0.97795452784815184,0.00079092891242412398,7.4624622170545846e-05,0.00058719854865831522,4.7264326989216384e-05,0.010397695922110956,0.010137750862222942,1.7762680962868745e-08,5.5464680468295649e-08,9.9340548682935804e-06,1.9246316951242312e-11,7.741158665839404e-14,1.8052544959965196e-11,1.6376659378618631e-09
6.668095191886761e-06,0.1135097692434144,0.0,0.0,0.0,0.0,0.97741804280739497,0.00079052968001879463,7.497125434371159e-05,0.00060083746217609851,4.7428559105171131e-05,0.01066167665289992,0.010396003823914377,1.8204593612226043e-08,5.7074448197990579e-08,1.0432675951918351e-05,2.0311932028716272e-11,8.1697651653581239e-14,1.8949226066929102e-11,1.765810319153548e-09
6.7722326964279864e-06,0.1135402759845688,0.0,0.0,0.0,0.0,0.97688024738571078,0.00079010843650416471,7.5307899950227895e-05,0.00061449969826160664,4.7585906256436444e-05,0.010926306634114886,0.010654919926431285,1.8646640182102034e-08,5.8691936707547671e-08,1.094483190872529e-05,2.1410379308094734e-11,8.6115772749567321e-14,1.9869017674837873e-11,1.9009194460590728e-09
6.876370200969212e-06,0.11357087036273067,0.0,0.0,0.0,0.0,0.97634121612657165,0.00078966783160325021,7.5635218952837337e-05,0.00062818399960977889,4.7736817957340618e-05,0.011191546939280157,0.010914461026425133,1.9088778731874482e-08,6.0316974032387663e-08,1.1470547201286194e-05,2.2541839175181973e-11,9.0666675485376048e-14,2.0811917000913736e-11,2.0432015548811909e-09
6.980507705510437e-06,0.11360154852480785,0.0,0.0,0.0,0.0,0.97580101879278203,0.00078921024085039588,7.5953829737650369e-05,0.00064188920808157886,4.7881715043290445e-05,0.011457361185365101,0.011174591464681147,1.9530970951198391e-08,6.1949407768360119e-08,1.2009844634581096e-05,2.370649146524565e-11,9.5351083185804416e-14,2.1777919577660471e-11,2.1928658145324082e-09
7.0846452100516624e-06,0.11363230686473766,0.0,0.0,0.0,0.0,0.97525972066943445,0.00078873779166915359,7.6264311501978021e-05,0.00065561425688241139,4.8020991343675726e-05,0.011723715367753157,0.011435277905704155,1.9973181798668965e-08,6.35891033205036e-08,1.256274553177965e-05,2.4904515189346548e-11,1.0016971586069488e-13,2.2767019527093995e-11,2.3501223212707361e-09
7.188782714592888e-06,0.11366314200788605,0.0,0.0,0.0,0.0,0.97471738284939435,0.00078825238714256771,7.6567206541231194e-05,0.00066935816331775038,4.8155015280163428e-05,0.011990577705073398,0.011696489186832911,2.0415379087410802e-08,6.5235942338601041e-08,1.312926989376059e-05,2.6136089455533918e-11,1.0512329390967243e-13,2.3779209564473417e-11,2.5151820955682093e-09
7.292920219134113e-06,0.11369405079635113,0.0,0.0,0.0,0.0,0.97417406250206051,0.00078775572766104438,7.6863022432294777e-05,0.00068312002208962056,4.828413139063338e-05,0.012257918493438403,0.011958196176446152,2.0857533242772058e-08,6.6889821225295423e-08,1.3709436543713234e-05,2.7401394103570594e-11,1.1021254067553103e-13,2.4814481093891741e-11,2.6882570813321721e-09
7.3970577236753385e-06,0.113725030275127,0.0,0.0,0.0,0.0,0.97362981312616204,0.00078724933062125516,7.7152234111658928e-05,0.00069689899909883605,4.8408661780108931e-05,0.012525709969631057,0.012220371640821331,2.1299617071395705e-08,6.8550649740921543e-08,1.4303263258012815e-05,2.8700609055796216e-11,1.1543817983350972e-13,2.5872824481360912e-11,2.8695601472217942e-09
7.501195228216564e-06,0.113756077679088,0.0,0.0,0.0,0.0,0.97308468478734489,0.00078673454833765857,7.7435285850726478e-05,0.00071069432571929051,4.8528907497662588e-05,0.012793926182784887,0.01248299011921118,2.1741605415482353e-08,7.021834977400572e-08,1.4910766884407195e-05,3.003391489731596e-11,1.2080093772413165e-13,2.6954228996105621e-11,3.059305089046583e-09
7.605332732757789e-06,0.11378719042075805,0.0,0.0,0.0,0.0,0.97253872434131095,0.00078621258431644603,7.7712593129973539e-05,0.00072450529351204915,4.8645149840725886e-05,0.013062542874110038,0.012746027806708898,2.218347499096505e-08,7.1892854186227387e-08,1.5531963448618524e-05,3.1401493791582848e-11,1.263015470362921e-13,2.8058682813038415e-11,3.2577066334756963e-09
7.709470237299014e-06,0.11381836607882162,0.0,0.0,0.0,0.0,0.97199197564324868,0.00078568450803122856,7.7984544413107251e-05,0.00073833124934852452,4.8757651589843524e-05,0.013331537364226383,0.013009462444479678,2.2625204270513757e-08,7.3574105717636625e-08,1.6166868250362236e-05,3.2803528640998574e-11,1.319407434316252e-13,2.9186173318417541e-11,3.4649804433221079e-09
7.813607741840239e-06,0.11384960238733878,0.0,0.0,0.0,0.0,0.97144447974428982,0.00078515126832934571,7.8251502824813315e-05,0.00075217159091370733,4.8866658175127873e-05,0.013600888447679309,0.013273273216951296,2.3066773180117421e-08,7.526205602916261e-08,1.6815495949612345e-05,3.4240203182127791e-11,1.3771926592631078e-13,3.0336687019678913e-11,3.6813431232609642e-09
7.917745246381464e-06,0.11388089722562661,0.0,0.0,0.0,0.0,0.97089627507568843,0.00078461370558714782,7.8513807735669554e-05,0.00076602576256209174,4.8972398776401912e-05,0.013870576294229263,0.013537440655571496,2.3508162982813245e-08,7.6956664823002005e-08,1.7477860643986039e-05,3.5711703199117559e-11,1.4363786177202195e-13,3.1510209443759891e-11,3.9070122259662462e-09
8.02188275092269e-06,0.11391224860877035,0.0,0.0,0.0,0.0,0.97034739762140998,0.00078407256272379814,7.8771776256894032e-05,0.00077989325150050546,4.9075087360377653e-05,0.014140582356521708,0.013801946548752636,2.3949356266746179e-08,7.8657898996478056e-08,1.8153975938075915e-05,3.7218215741845706e-11,1.4969728331232409e-13,3.2706725500029529e-11,4.1422062594689957e-09
8.126020255463915e-06,0.11394365467872887,0.0,0.0,0.0,0.0,0.96979788107978537,0.00078352849517468676,7.902570464876338e-05,0.00079377358427364889,4.9174923657227181e-05,0.014410889283759576,0.0140667738576399,2.439033666704501e-08,8.0365731900421603e-08,1.8843855005385023e-05,3.8759928626429411e-11,1.5589828597206932e-13,3.3926219392622617e-11,4.3871446946667344e-09
8.23015776000514e-06,0.11397511369600095,0.0,0.0,0.0,0.0,0.96924775701486343,0.0007829820799165624,7.9275869646853474e-05,0.00080766632352969193,4.9272094078855538e-05,0.014681480841017714,0.014331906637356165,2.4831088760671987e-08,8.2080142678443245e-08,1.9547510643534179e-05,4.0337031843934353e-11,1.6224163392350984e-13,3.51686743905336e-11,4.6420479724999015e-09
8.334295264546366e-06,0.11400662403182053,0.0,0.0,0.0,0.0,0.96869705499805991,0.00078243382362929207,7.9522529709524523e-05,0.0008215710650447427,4.9366772582044808e-05,0.014952341833855369,0.014597329963391957,2.527159815645136e-08,8.3801115624316702e-08,2.0264955323414578e-05,4.1949717111773904e-11,1.6872809828388956e-13,3.6434073262791335e-11,4.9071375120364562e-09
8.438432769087591e-06,0.11403818416084871,0.0,0.0,0.0,0.0,0.96814580274068984,0.00078188417007266087,7.976592619040297e-05,0.00083548743498643727,4.9459121479174032e-05,0.015223458037900881,0.014863029862825327,2.5711851235467961e-08,8.5528639609599433e-08,2.0996201232803506e-05,4.3598176756364366e-11,1.7535845261938112e-13,3.772239823578039e-11,5.182635718736165e-09
8.542570273628816e-06,0.11406979265433376,0.0,0.0,0.0,0.0,0.96759402621792034,0.00078133350674900728,8.0006284439868597e-05,0.0008494150873982726,4.9549292198916541e-05,0.015494816133098506,0.015128993250073214,2.6151835021350768e-08,8.7262707591558031e-08,2.1741260314938219e-05,4.5282605097757241e-11,1.8213347851370352e-13,3.9033630600030504e-11,5.4687659918041033e-09
8.646707778170042e-06,0.11410144817371083,0.0,0.0,0.0,0.0,0.96704174978467283,0.00078078217091671356,8.0243814839114284e-05,0.00086335370188757212,4.9637425999734314e-05,0.015766403642324185,0.015395207866891173,2.6591537372376812e-08,8.9003316135322051e-08,2.2500144302584487e-05,4.7003198582145659e-11,1.8905396610405779e-13,4.036775122019816e-11,5.7657527320727742e-09
8.750845282711267e-06,0.11413314946461489,0.0,0.0,0.0,0.0,0.9664889962839649,0.00078023045501493461,8.0478713770296148e-05,0.00087730298150120697,4.9723654638790812e-05,0.016038208874093952,0.015661662226353557,2.7030946745237512e-08,9.0750464974681068e-08,2.3272864748016178e-05,4.8760154153138389e-11,1.9612070752803717e-13,4.1724740593910098e-11,6.0738213503163077e-09
8.854982787252492e-06,0.11416489535128142,0.0,0.0,0.0,0.0,0.96593578714816519,0.00077967861155352083,8.0711164526376782e-05,0.00089126265077433783,4.980810099861081e-05,0.016310220869102766,0.015928345560561472,2.7470052002539912e-08,9.2504156646153845e-08,2.4059433049261562e-05,5.0553670309647949e-11,2.0333450117692741e-13,4.310457825201276e-11,6.3931982743095164e-09
9.000098548737672e-06,0.1142092055947947,0.0,0.0,0.0,0.0,0.96516416729203225,0.00077890980743038811,8.1031322758227999e-05,0.00091073231736967029,4.9923019578322812e-05,0.016689595519923058,0.016300332092667576,2.8081419022493876e-08,9.4958849577501523e-08,2.517863204020299e-05,5.3114287761547092e-11,2.1363369245179262e-13,4.5065448064552718e-11,6.8575383007272309e-09
9.145214310222852e-06,0.1142535975403946,0.0,0.0,0.0,0.0,0.96439175204469696,0.00077814165906342015,8.134748370204564e-05,0.00093022103067035,5.0034983924148478e-05,0.017069326038197066,0.016672718419946234,2.8692148753028447e-08,9.7426277836575585e-08,2.6324773433568941e-05,5.5746837283936826e-11,2.2422220543938758e-13,4.7070587869926226e-11,7.3448979737761713e-09
9.290330071708032e-06,0.11429806866101894,0.0,0.0,0.0,0.0,0.96361858771306863,0.00077737455287053283,8.1660034405900073e-05,0.00094972821639162342,5.0144252860206114e-05,0.017449388819880157,0.017045481351098988,2.9302215297308391e-08,9.9906468346971904e-08,2.749788703327178e-05,5.8451867249113779e-11,2.3510224576760631e-13,4.9119937260058615e-11,7.8559000427409621e-09
9.435445833193212e-06,0.11434261664122605,0.0,0.0,0.0,0.0,0.96284471679695649,0.00077660879079973931,8.1969326263172905e-05,0.00096925335347177333,5.0251061159634971e-05,0.017829762226530297,0.017418599627523922,2.9911594943708609e-08,1.02399453309596e-07,2.8698002385891017e-05,6.1229936377104151e-11,2.4627606069420629e-13,5.1213433758612705e-11,8.3911712135209293e-09
9.580561594678393e-06,0.11438723935020445,0.0,0.0,0.0,0.0,0.96207017832085939,0.00077584460251377274,8.2275678039963715e-05,0.00098879596841087319,5.0355621634215513e-05,0.018210426411877759,0.017792053753271576,3.0520266238648082e-08,1.0490526888803011e-07,2.9925148824924632e-05,6.4081608582152613e-11,2.5774591838170985e-13,5.3351015480466224e-11,8.9513421808575882e-09
9.725677356163573e-06,0.11443193485275939,0.0,0.0,0.0,0.0,0.9612950081774887,0.00077508215847685964,8.2579379044554868e-05,0.0010083556293429743,5.0458127261594204e-05,0.018591363142013779,0.018165825818826423,3.1128206517456178e-08,1.0742395494097686e-07,3.117935552655286e-05,6.7007440127466004e-11,2.6951405618583004e-13,5.5532617767993558e-11,9.5370476647620744e-09
9.870793117648753e-06,0.11447670135072396,0.0,0.0,0.0,0.0,0.96051923941455086,0.00077432157969486439,8.2880691747722139e-05,0.0010279319413106136,5.0558753005263652e-05,0.018972555645838843,0.018539899354385499,3.1735396103378723e-08,1.0995555368505958e-07,3.2460651542253415e-05,7.0008004836235045e-11,2.8158278211715669e-13,5.7758172638251004e-11,1.0148926425322144e-08
9.999999999999997e-06,0.11451705053978065,0.0,0.0,0.0,0.0,0.95982803828744678,0.00077364601736597195,8.3147155431602399e-05,0.0010453758426844852,5.064689411557062e-05,0.019312161143645385,0.018873205012913209,3.2275373835749561e-08,1.1222051846731589e-07,3.3624301419227111e-05,7.2742983101643329e-11,2.9258327915911988e-13,5.9776677136094191e-11,1.0716273260478205e-08
1.0001397302985414e-05,0.11451705053978065,0.0,0.0,0.0,0.0,0.95982056093137569,0.00077363872009169113,8.3150028350391833e-05,0.0010455645587988166,5.0647840238513767e-05,0.019315834798213652,0.018876810738015771,3.2281210029039589e-08,1.1224506909973325e-07,3.3637003245255034e-05,7.2772888234558938e-11,2.9270356213571988e-13,5.9798696169816664e-11,1.072252667535117e-08
1.0132001488322075e-05,0.11455745479652157,0.0,0.0,0.0,0.0,0.95912144283296485,0.00077295747025014786,8.341778146545435e-05,0.0010632101262300091,5.0735638590406047e-05,0.019659298188365336,0.019213943792761128,3.2826386998647169e-08,1.1454511217539745e-07,3.4835341776147966e-05,7.5599187433904562e-11,3.0407136582732949e-13,6.1874717993741627e-11,1.1318319378305953e-08
1.0262605673658736e-05,0.1145979130953771,0.0,0.0,0.0,0.0,0.95842190428376062,0.00077227784611607242,8.3684095781636915e-05,0.001080868416744069,5.0822244365443742e-05,0.020002936117762195,0.019551289001148837,3.3370913537520574e-08,1.1685571649541172e-07,3.6055688123171182e-05,7.8487324236397852e-11,3.1568788973368657e-13,6.3986182742218911e-11,1.1936778687834978e-08
1.0393209858995397e-05,0.11463842447619474,0.0,0.0,0.0,0.0,0.95772196315969627,0.00077159984849666972,8.3949103726097704e-05,0.0010985392186469059,5.090774569912588e-05,0.020346739547202258,0.019888837495328222,3.3914779203157532e-08,1.1917691564094474e-07,3.7298063229799666e-05,8.1437732335783256e-11,3.2755487826136428e-13,6.6133037106334582e-11,1.2578381460020058e-08
1.0523814044332059e-05,0.11467898805426299,0.0,0.0,0.0,0.0,0.95702163616439673,0.00077092346614691758,8.4212926551724925e-05,0.0011162223336752702,5.0992223289275425e-05,0.020690700036604698,0.020226580997909464,3.4457971953643171e-08,1.2150874304965802e-07,3.8562487998039968e-05,8.4450827465073894e-11,3.3967400354731674e-13,6.831523976341317e-11,1.32436072767605e-08
1.0641357811135054e-05,0.11471553921184735,0.0,0.0,0.0,0.0,0.9563910248808547,0.00077031608557000004,8.4449445718323541e-05,0.0011321475108953952,5.1067438951721878e-05,0.021000392233646362,0.020530710480829384,3.494625966026753e-08,1.2361650294587188e-07,3.9719339987907074e-05,8.7216564809356593e-11,3.5079821833313789e-13,7.0309390283330903e-11,1.3862906779812659e-08
1.075890157793805e-05,0.11475213140732783,0.0,0.0,0.0,0.0,0.95576012440129998,0.00076970997457420404,8.4685169166154846e-05,0.0011480823829161826,5.1141934645934876e-05,0.021310199858399291,0.020834986363011111,3.5433985384074904e-08,1.2573292351537208e-07,4.089408426505366e-05,9.0033744793712059e-11,3.6212934323330223e-13,7.2332082468655135e-11,1.4502085062971881e-08
