Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(2),C2H5(3),C(6),H(4),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C4H7(28),C4H7(38),C3H5(32),C4H6(30),C4H7(42)
7.604841633655555e-10,0.11224538928836955,0.0,0.0,0.0,0.0,0.99999969193793625,3.0603674517818545e-07,1.0018327891576355e-09,9.8404412153253928e-12,9.7947393433552166e-10,1.3956050158222517e-11,2.0215256963216892e-11,1.1726982723505203e-21,2.7925547630519022e-22,4.3179006283753423e-24,2.1881342204582025e-36,8.7589834276260653e-39,4.7639904558401397e-34,1.5996837273293076e-38,3.5988412344192196e-39
8.913201485352418e-10,0.11224539226303201,0.0,0.0,0.0,0.0,0.99999963892914046,3.5868622543042642e-07,1.1773822951561807e-09,1.3517610789259137e-11,1.1467783944977988e-09,1.9206354578356325e-11,2.7749499515851992e-11,2.1714425418976549e-21,4.9677222927734067e-22,8.8789731299833684e-24,6.0815412270890955e-36,2.4358035414681092e-38,1.2825601457043971e-33,5.0273534717768631e-38,1.1307472054676966e-38
9.999999999999999e-10,0.1122453952377895,0.0,0.0,0.0,0.0,0.99999959489501944,4.024194469731998e-07,1.3239025876802087e-09,1.70149757599076e-11,1.2854950522770244e-09,2.4212250565744525e-11,3.49085303919377e-11,3.3895810803631412e-21,7.5684558603643313e-22,1.5039427965285293e-23,1.2896393634866175e-35,5.1673440060967214e-38,2.6538118293827141e-33,1.1703734086278536e-37,2.6318673972656172e-38
1.0221561337049282e-09,0.1122453952377895,0.0,0.0,0.0,0.0,0.99999958591773552,4.113351169078191e-07,1.3538505400707324e-09,1.7777291698396881e-11,1.3137465496114419e-09,2.5304827960282258e-11,3.6468177345680974e-11,3.6885525418089495e-21,8.2016751587219665e-22,1.6621239351882111e-23,1.4824939732664396e-35,5.9404541858155889e-38,3.0381130084939837e-33,1.365844554944155e-37,3.0713333435148202e-38
1.2838281040443008e-09,0.11224540118759131,0.0,0.0,0.0,0.0,0.99999947988709292,5.1663113233019008e-07,1.7095162055169344e-09,2.8044175763475288e-11,1.6467009447458734e-09,4.0063896272836564e-11,5.7449438788450657e-11,8.8684161318503839e-21,1.904957253111733e-21,4.7698024394855415e-23,6.7356836501491925e-35,2.7009842408700506e-37,1.307938301335188e-32,7.6769893471512322e-37,1.7253222003639879e-37
1.5455000743836734e-09,0.11224540713777886,0.0,0.0,0.0,0.0,0.99999937384599424,6.219247890289382e-07,2.068776529626901e-09,4.0641069798570747e-11,1.9783902935327702e-09,5.826815417148849e-11,8.3140737343251897e-11,1.8039047620410003e-20,3.8115626174276927e-21,1.1359085544802499e-22,2.3151618633670263e-34,9.2881684811477833e-37,4.2843993973183321e-32,3.117342767097419e-36,7.0023201559227678e-37
1.807172044723046e-09,0.11224541308835578,0.0,0.0,0.0,0.0,0.99999926779442516,7.2721608458778423e-07,2.4315795117309706e-09,5.5567949993513477e-11,2.3088665146426133e-09,7.9951993675185683e-11,1.1352451726611135e-10,3.2717394073137749e-20,6.8740835842996736e-21,2.3755685624561838e-22,6.578802025874504e-34,2.6402395471588734e-36,1.1651899126796441e-31,1.0172865815587766e-35,2.2839639000381615e-36
2.068844015062419e-09,0.11224541903932585,0.0,0.0,0.0,0.0,0.9999991617323708,8.3250501659100841e-07,2.7978743727308398e-09,7.2824792341666862e-11,2.6381803052432805e-09,1.0514931068676651e-10,1.4858394833241524e-10,5.457760477393227e-20,1.1481562919394113e-20,4.513984117854298e-22,1.6289615988587154e-33,6.539137695499481e-36,2.7710572288151047e-31,2.8413426048979117e-35,6.3761908642521828e-36
2.3305159854017915e-09,0.1122454249906926,0.0,0.0,0.0,0.0,0.99999905565981673,9.3779158262337316e-07,3.167611523209489e-09,9.2411572656872057e-11,2.9663811728887292e-09,1.3389351827146485e-10,1.883029072175458e-10,8.5427933408377956e-20,1.8077380657148914e-20,7.9677487167565449e-22,3.6323828960917776e-33,1.4584477158745623e-35,5.9504676131349963e-31,7.0566110263463275e-35,1.5827990442125442e-35
2.592187955741164e-09,0.11224543094245963,0.0,0.0,0.0,0.0,0.99999894957674795,1.0430757802699522e-06,3.5407425365623065e-09,1.1432826658704056e-10,3.2935174623831788e-09,1.6621755839488777e-10,2.3266596236151631e-10,1.2719394343426789e-19,2.7158913609744184e-20,1.3264819546688527e-21,7.4558690227933909e-33,2.9941287695048501e-35,1.1785140570184105e-30,1.5974345950146254e-34,3.5813218728653829e-35
3.1155318964199095e-09,0.11224544284720835,0.0,0.0,0.0,0.0,0.99999873737900535,1.2536370607475952e-06,4.2969981145068758e-09,1.6515129708433914e-10,3.9447840173608466e-09,2.4173460723440451e-10,3.3526600760591331e-10,2.5168390406481589e-19,5.5035890407664199e-20,3.2130671012671405e-21,2.6001041428899925e-32,1.0444204231078581e-34,3.8392033255492386e-30,6.6542343169891601e-34,1.4902758741353981e-34
3.6388758370986547e-09,0.11224545475359955,0.0,0.0,0.0,0.0,0.99999852513901832,1.46418883870986e-06,5.0662759780834782e-09,2.2529368596068439e-10,4.5923444452036069e-09,3.3195496801307721e-10,4.5627389208179996e-10,4.4529035012658341e-19,1.0015335283235268e-19,6.8040275269921025e-21,7.4866766762556197e-32,3.0078398983170709e-34,1.0381329303244295e-29,2.227674159626162e-33,4.9839785199942839e-34
4.1622197777774e-09,0.1122454666616599,0.0,0.0,0.0,0.0,0.99999831285665997,1.6747310948472533e-06,5.8482279627337651e-09,2.9475523310847606e-10,5.2365462575178741e-09,4.3712627822960689e-10,5.9558951528836873e-10,7.2637826306382073e-19,1.6838306884899479e-19,1.3050531489627924e-20,1.8717868403963262e-31,7.5211278970251535e-34,2.4487708040268257e-29,6.3448742363784753e-33,1.4181098087784626e-33
4.685563718456145e-09,0.1122454785714153,0.0,0.0,0.0,0.0,0.99999810053179949,1.8852638098551461e-06,6.6425220773756484e-09,3.7353573638572079e-10,5.8777207927180595e-09,5.574896194193808e-10,7.5312239511554514e-10,1.1142146051520763e-18,2.6640974220949868e-19,2.3200755607778937e-20,4.2007228872118247e-31,1.6881000414660629e-33,5.2047211816580606e-29,1.5976664832782043e-32,3.5672870208572393e-33
5.732251599813636e-09,0.11224550239611157,0.0,0.0,0.0,0.0,0.99999767575403664,2.3063005392850708e-06,8.2668852093261093e-09,5.5905279384400516e-10,7.1522369087298842e-09,8.4472572903342347e-10,1.122523485698156e-09,2.2909561978133688e-18,5.8255756190938912e-19,6.1915197027531268e-20,1.6715216515242302e-30,6.7182642376166745e-33,1.8694353855942179e-28,7.8253251653820188e-32,1.7433441220940133e-32
6.605010900541081e-09,0.1122455222672487,0.0,0.0,0.0,0.0,0.99999732143059683,2.6573440630000502e-06,9.656404012662367e-09,7.4223984106167104e-10,8.208370267454695e-09,1.1327145555402662e-09,1.4856115131568541e-09,3.7809520677952066e-18,1.0103108085284206e-18,1.2358440980978851e-19,4.4030035507717774e-30,1.7698459786711089e-32,4.5665027196777125e-28,2.3727756476683708e-31,5.2770447946293053e-32
7.477770201268527e-09,0.11224554214341212,0.0,0.0,0.0,0.0,0.99999696698715979,3.0083608015610097e-06,1.1076478868799382e-08,9.5134103263312784e-10,9.2598445119929095e-09,1.4658639345174691e-09,1.8985106053534208e-09,5.8414804371888266e-18,1.6365410677262563e-18,2.2649390894154945e-19,1.0274406137742643e-29,4.1302361602392983e-32,9.9456089239592948e-28,6.2630187974301625e-31,1.390499551703958e-31
8.263253571923228e-09,0.11224556003634172,0.0,0.0,0.0,0.0,0.99999664788490872,3.3242528910492482e-06,1.2379712592370485e-08,1.1616878921809457e-09,1.0203144351794472e-08,1.8051076899894717e-09,2.3125478768140914e-09,8.2702380744103996e-18,2.4127116698868347e-18,3.6889195619539366e-19,2.0300097505522708e-29,8.1609171581119979e-32,1.8561798360528919e-27,1.3642042514565212e-30,3.0242700729727002e-31
9.048736942577929e-09,0.11224557793349843,0.0,0.0,0.0,0.0,0.99999632868440591,3.6401231469562337e-06,1.3705974688566796e-08,1.3930237027540666e-09,1.1144387660875662e-08,2.1823897612967794e-09,2.7666714413893641e-09,1.1324436673831566e-17,3.4333332845517155e-18,5.748072127404038e-19,3.769545378254215e-29,1.5154748168883595e-31,3.2671472668910755e-27,2.7709370767317328e-30,6.1335317112203816e-31
9.83422031323263e-09,0.11224559583495188,0.0,0.0,0.0,0.0,0.99999600938513566,3.9559715041257377e-06,1.5054536202423036e-08,1.6453477456604833e-09,1.2084301169817239e-08,2.5983657351683649e-09,3.2608094025669907e-09,1.5084454422414179e-17,4.743448966399283e-18,8.6317209861670764e-19,6.6453971892756758e-29,2.6717551965126062e-31,5.4771215349194385e-27,5.3050155255947878e-30,1.172507446279976e-30
9.999999999999999e-09,0.11224561374076966,0.0,0.0,0.0,0.0,0.99999594198296216,4.0226298708955861e-06,1.5341941013180726e-08,1.7012840443311391e-09,1.2282568669971911e-08,2.6911645154640107e-09,3.3702086903441446e-09,1.5975928280982002e-17,5.0614451679164264e-18,9.3660072025857233e-19,7.4464327098667981e-29,2.9938293772338797e-31,6.0747648972597909e-27,6.0442613961964893e-30,1.3354673726240847e-30
1.061970368388733e-08,0.11224561374076966,0.0,0.0,0.0,0.0,0.99999568998657273,4.2717978974170848e-06,1.6424718438675315e-08,1.9186592999885207e-09,1.3023561342973405e-08,3.0536708146583383e-09,3.7949197442469939e-09,1.9632393307325192e-17,6.3914024582017728e-18,1.2562320993214988e-18,1.1211051277235823e-28,4.5074996319661879e-31,8.811692607971974e-27,9.6634602906292041e-30,2.1325658721520448e-30
1.1405187054542032e-08,0.11224563165101714,0.0,0.0,0.0,0.0,0.99999537048818388,4.5876022617041109e-06,1.7815889330848647e-08,2.212957643475528e-09,1.3962798008525252e-08,3.5489212899933151e-09,4.3689881706718892e-09,2.5051982413840851e-17,8.4287314070858823e-18,1.7797811103501367e-18,1.8211111135736914e-28,7.3221325179020797e-31,1.3686018125020299e-26,1.6860700125409477e-29,3.715233881417269e-30
1.2190670425196733e-08,0.11224564956575774,0.0,0.0,0.0,0.0,0.99999505088942608,4.9033845318748218e-06,1.9227460391275639e-08,2.5282420531604952e-09,1.4902597407800345e-08,4.0847157715370711e-09,4.9830262894148815e-09,3.1428552404025884e-17,1.0910067618027458e-17,2.4633794510650471e-18,2.8626866450289175e-28,1.1510263146454357e-30,2.0619576352266723e-26,2.8343325695574762e-29,6.2358934677887014e-30
1.2976153795851434e-08,0.11224566748505306,0.0,0.0,0.0,0.0,0.99999473118975035,5.2191446428304613e-06,2.0658883552429107e-08,2.864511806113939e-09,1.5843505353219228e-08,4.6616364696510433e-09,5.6370697325687015e-09,3.8848980984241547e-17,1.3893038162417612e-17,3.3405749617008146e-18,4.3723986860105868e-28,1.7580865861639161e-30,3.025146842326201e-26,4.6111055478568969e-29,1.0129519059524573e-29
1.3761637166506135e-08,0.11224568540896294,0.0,0.0,0.0,0.0,0.99999441138859901,5.5348825294853293e-06,2.2109648544114359e-08,3.2217661799606044e-09,1.678602985057126e-08,5.2802502545656485e-09,6.3311765938140115e-09,4.7401641498981848e-17,1.7438173730999643e-17,4.4491069390626869e-18,6.5108722933112067e-28,2.6179883291992143e-30,4.3356859445139224e-26,7.2882322632429458e-29,1.5985975373207037e-29
1.4547120537160836e-08,0.11224570333754562,0.0,0.0,0.0,0.0,0.99999409148540919,5.8505981267659284e-06,2.3579280115257003e-08,3.6000044535030294e-09,1.7730643876614577e-08,5.9411097823845423e-09,7.0654257762060248e-09,5.7176333592872411e-17,2.1608817293973156e-17,5.8311147258299912e-18,9.4786563969918296e-28,3.8113820161706418e-30,6.0863980848032883e-26,1.1226783901395807e-28,2.45869189053547e-29
1.5332603907815537e-08,0.1122457212708579,0.0,0.0,0.0,0.0,0.99999377147961099,6.16629136961092e-06,2.5067335783217177e-08,3.9992259071356132e-09,1.8677787629337974e-08,6.6447544041104726e-09,7.8399156505197257e-09,6.8264241110405651e-17,2.6471040657562674e-17,7.5333285555363922e-18,1.3522964061731272e-27,5.4376850122948313e-30,8.3872404393598535e-26,1.6899877777713876e-28,3.6954066208227397e-29
1.6118087278470238e-08,0.11224573920895509,0.0,0.0,0.0,0.0,0.99999345137062878,6.4819621929703288e-06,2.6573403399966048e-08,4.41942982337548e-09,1.9627870961265263e-08,7.3917111524251892e-09,8.6547626082006066e-09,8.075789259795466e-17,3.2093560637607625e-17,9.6072664121045108e-18,1.8944690937886403e-27,7.6179039133531221e-30,1.1367161497448823e-25,2.4916448643565837e-28,5.439934627621311e-29
1.690357064912494e-08,0.11224575715189142,0.0,0.0,0.0,0.0,0.99999313115788258,6.797610531805636e-06,2.8097099235764019e-08,4.8606154871819649e-09,2.0581275295445687e-08,8.182495515156198e-09,9.5100999185158367e-09,9.4751136942801045e-17,3.8547663708396241e-17,1.2109412652443198e-17,2.6106305520549486e-27,1.0497808609328553e-29,1.5176085570024276e-25,3.6051514091467897e-28,7.8588424628441856e-29
1.768905401977964e-08,0.1122457750997196,0.0,0.0,0.0,0.0,0.99999281084078617,7.1132363210890146e-06,2.9638065842250495e-08,5.3227821864103349e-09,2.1538355761923095e-08,9.0176123020914093e-09,1.0406076458452548e-08,1.1033910660969915e-16,4.5907129209568586e-17,1.510140430317865e-17,3.5440029144930359e-27,1.425122259803811e-29,1.9986908443854079e-25,5.1277492698792817e-28,1.1160626618351611e-28
1.847453739043434e-08,0.1122457930524915,0.0,0.0,0.0,0.0,0.9999924904187496,7.4288394958035384e-06,3.1195970420224057e-08,5.8059292120540247e-09,2.2499442829700308e-08,9.8975563032122115e-09,1.1342855738737905e-08,1.2761818948107499e-16,5.4248161697529375e-17,1.8650198653977145e-17,4.7456876136852899e-27,1.9083657276392126e-29,2.5997635889462984e-25,7.1803103323026022e-28,1.5603813772198495e-28
1.9260020761089042e-08,0.11224581101025782,0.0,0.0,0.0,0.0,0.99999216989117801,7.7444199909424273e-06,3.2770502934386055e-08,6.3100558586357287e-09,2.3464844191618826e-08,1.0822813053885566e-08,1.2320614783767789e-08,1.4668599409829767e-16,6.3649320658454428e-17,2.2828250137029712e-17,6.2756001540789726e-27,2.5236071884798966e-29,3.3433513382389395e-25,9.9113382184068509e-28,2.150527264539165e-28
2.0045504131743743e-08,0.11224582897306837,0.0,0.0,0.0,0.0,0.99999184925747309,8.0599777415093924e-06,3.4361374728573291e-08,6.8351614243854489e-09,2.4434846148933503e-08,1.1793859392667139e-08,1.333954330465016e-08,1.6764133040781215e-16,7.4191460262131946e-17,2.771366785027895e-17,8.2034898145220927e-27,3.2988977846949997e-29,4.2549309479543365e-25,1.350184356941659e-27,2.9250285209145961e-28
2.0830987502398444e-08,0.11224584694097187,0.0,0.0,0.0,0.0,0.99999152851703288,8.375512682517852e-06,3.5968316860460117e-08,7.3812452115787605e-09,2.5409715276288038e-08,1.2811164137730238e-08,1.439984271032834e-08,1.9058418345466208e-16,8.5957665089607964e-17,3.3390383942212558e-17,1.0609992046401506e-26,4.2666668633151844e-29,5.3631565679190685e-25,1.8170332790963797e-27,3.9302827116897419e-28
2.1616470873053145e-08,0.11224586491401647,0.0,0.0,0.0,0.0,0.99999120766925176,8.6910247489913952e-06,3.7591078934378052e-08,7.9483065266610713e-09,2.6389699588754622e-08,1.387518855630032e-08,1.5501725409843599e-08,2.1561569945158309e-16,9.9033196956437348e-17,3.9948301948499081e-17,1.3587763733860223e-26,5.4641781314972363e-29,6.7001016467712984e-25,2.4178791610918813e-27,5.2217828926810772e-28
2.2401954243707846e-08,0.11224588289224921,0.0,0.0,0.0,0.0,0.99999088671352054,9.0065138759629999e-06,3.9229427625603838e-08,8.5363446805416466e-09,2.7375030017269518e-08,1.4986386964650804e-08,1.6645413936610361e-08,2.4283816033931817e-16,1.1350543607358669e-16,4.7483457608798411e-17,1.7242653045682312e-26,6.9340010693907489e-29,8.3014952550499725e-25,3.1838777611203018e-27,6.8653631711266916e-28
2.3187437614362547e-08,0.11224590087571676,0.0,0.0,0.0,0.0,0.9999905656492275,9.3219799984755611e-06,4.0883145701663485e-08,9.1453589886740582e-09,2.836592138723016e-08,1.6145207120915521e-08,1.7831140362542192e-08,2.7235497228740684e-16,1.2946383456384996e-16,5.6098158909295176e-17,2.1694949345597239e-26,8.7245139434567605e-29,1.0206977293303661e-24,4.1518634845323951e-27,8.9386650934471207e-28
2.3972920985017248e-08,0.11224591886446476,0.0,0.0,0.0,0.0,0.99999024447575824,9.6374230515811299e-06,4.2552030708985641e-08,9.7753487713131648e-09,2.9362573731604656e-08,1.7352090759706125e-08,1.9059145519312752e-08,3.0427064277914858e-16,1.4699986246064848e-16,6.5901140193889007e-17,2.7080670357624506e-26,1.0890419439252121e-28,1.2460345311944744e-24,5.3650806623900571e-27,1.1532620778757666e-27
2.475840435567195e-08,0.11224593685853852,0.0,0.0,0.0,0.0,0.99998992319249602,9.9528429703415106e-06,4.4235894158681358e-08,1.0426313353560149e-08,3.0365173105086428e-08,1.8607473917981629e-08,2.0329678510015634e-08,3.3869077409045565e-16,1.6620696757740683e-16,7.7007694716707367e-17,3.3552925859112162e-26,1.3493293961009943e-28,1.5109822291959534e-24,6.8740404308211238e-27,1.4753180304178943e-27
2.554388772632665e-08,0.11224595485798253,0.0,0.0,0.0,0.0,0.99998960179882079,1.0268239689827455e-05,4.5934560353318843e-08,1.109825206558776e-08,3.137389275711615e-08,1.9911787413332492e-08,2.1642996014212445e-08,3.7572204271188685e-16,1.871805257619073e-16,8.9539822805415638e-17,4.128332206649102e-26,1.6602156180222288e-28,1.8208313262124969e-24,8.7373856825897789e-27,1.8723051944899858e-27
2.632937109698135e-08,0.11224597286284088,0.0,0.0,0.0,0.0,0.99998928029411138,1.0583613145119389e-05,4.7647865716792689e-08,1.1791164242657271e-08,3.2388893801972941e-08,2.1265457111116732e-08,2.2999361884949599e-08,4.1547219592561933e-16,2.1001780680077909e-16,1.0362635766793799e-16,5.0463438077936843e-26,2.0294056604638374e-28,2.1813685267422194e-24,1.1022895688880898e-26,2.35837107265963e-27
2.7114854467636052e-08,0.112245990873157,0.0,0.0,0.0,0.0,0.99998895867774407,1.0898963271306537e-05,4.9375657741412404e-08,1.250504922531606e-08,3.3410326271512597e-08,2.2668904354475164e-08,2.439904652585019e-08,4.5805003181204724e-16,2.3481792833894328e-16,1.1940310830169995e-16,6.1306347651169573e-26,2.4654684947245567e-28,2.5989033207383683e-24,1.3808496343583225e-26,2.9497414742993221e-27
2.7900337838290753e-08,0.11224600888897404,0.0,0.0,0.0,0.0,0.99998863694909257,1.1214290003487759e-05,5.111779444363374e-08,1.3239906359393141e-08,3.4438329659415298e-08,2.4122546180063867e-08,2.5842326562590633e-08,5.0356539873770664e-16,2.6168182752306842e-16,1.3701297926026855e-16,7.4048206916754353e-26,2.9779020779647552e-28,3.0802971579441278e-24,1.7183424834570874e-26,3.6649514424465612e-27
2.8685821208945454e-08,0.11224602691033447,0.0,0.0,0.0,0.0,0.99998831510752983,1.1529593276770605e-05,5.2874143414078293e-08,1.3995734996172144e-08,3.5473033871020487e-08,2.5626795706888487e-08,2.7329484281741033e-08,5.5212917631075206e-16,2.9071221800196111e-16,1.5660610892821751e-16,8.8949893728127555e-26,3.5771994211930942e-28,3.6329908985954218e-24,2.124939678112894e-26,4.5250763379922685e-27
2.9471304579600155e-08,0.1122460449372806,0.0,0.0,0.0,0.0,0.99998799315242759,1.1844873026272272e-05,5.4644581383568295e-08,1.4772534492371489e-08,3.6514559657283546e-08,2.7182062306876557e-08,2.8860807367386787e-08,6.0385327797240466e-16,3.2201356705276125e-16,1.7833998390290225e-16,1.0629870588582193e-25,4.2749143061907707e-28,4.2650351315371367e-24,2.6121943253162831e-26,5.5539947340454104e-27
3.0256787950254856e-08,0.11224606296985407,0.0,0.0,0.0,0.0,0.99998767108315412,1.2160129187118555e-05,5.6428993361223179e-08,1.5570304210294558e-08,3.7563019476559285e-08,2.8788751958601094e-08,3.0436588392933639e-08,6.5885063230845464e-16,3.5569205509146713e-16,2.0237957317328171e-16,1.2641011869850078e-25,5.0837334963726181e-28,4.9851184496262067e-24,3.1931746417156594e-26,6.7786507544692959e-27
3.1042271320909554e-08,0.11224608100809647,0.0,0.0,0.0,0.0,0.99998734889907837,1.2475361694444957e-05,5.8227272297430554e-08,1.6389043517800233e-08,3.8618517831629301e-08,3.0447267378043136e-08,3.2057124614857081e-08,7.1723518814886676e-16,3.9185555806568819e-16,2.2889743773194991e-16,1.4962959125507562e-25,6.0175536770752376e-28,5.8025988813374243e-24,3.8826161196326798e-26,8.2293507743034676e-27
3.182775469156425e-08,0.11224609905204871,0.0,0.0,0.0,0.0,0.99998702659956695,1.2790570483395532e-05,6.0039318297020323e-08,1.722875178843119e-08,3.9681152056433066e-08,3.2158008342531268e-08,3.3722717509799355e-08,7.7912189576499883e-16,4.3061360891328893e-16,2.5807386112254248e-16,1.7633444423949861e-25,7.0915508598879046e-28,6.7275329542976101e-24,4.6970731081127203e-26,9.940058779426669e-27
3.261323806221895e-08,0.11224611710175175,0.0,0.0,0.0,0.0,0.99998670418398539,1.3105755489124099e-05,6.1865038367517296e-08,1.8089428401380109e-08,4.075101256781421e-08,3.3921371786343591e-08,3.5433672618441796e-08,8.4462671448085062e-16,4.7207738504603314e-16,2.9009695486749605e-16,2.0693577429450737e-25,8.3222527596180744e-28,7.7707082102481691e-24,5.6550906709874563e-26,1.1948728653248988e-26
3.339872143287365e-08,0.1122461351572459,0.0,0.0,0.0,0.0,0.99998638165169818,1.3420916646793006e-05,6.3704345696047809e-08,1.8971072741596196e-08,4.1828183588544992e-08,3.5737752099527833e-08,3.7190299121212847e-08,9.1386659363017224e-16,5.1635967120438819e-16,3.2516278577340479e-16,2.4188045081201357e-25,9.7276349682251713e-28,8.943673030048354e-24,6.777375357574763e-26,1.4297634298773092e-26
3.4184204803528345e-08,0.11224615321857158,0.0,0.0,0.0,0.0,0.99998605900206827,1.3736053891574453e-05,6.555715947284892e-08,1.9873684199752357e-08,4.2912743323810878e-08,3.7607541192324612e-08,3.8992909726240204e-08,9.8695948258915337e-16,5.6357485190120292e-16,3.6347547773500158e-16,2.8165313550171406e-25,1.1327200723490616e-27,1.0258770202965601e-23,8.0869879790655358e-26,1.7033739233391928e-26
3.496968817418304e-08,0.11224617128576853,0.0,0.0,0.0,0.0,0.99998573623445886,1.405116715864919e-05,6.7423404222076121e-08,2.0797262172329086e-08,4.4004764630361092e-08,3.9531128772928443e-08,4.084182027789875e-08,1.0640243111278529e-15,6.1383887513075689e-16,4.0524733611067673e-16,3.267784073702742e-25,1.3142034602620847e-27,1.1729167495888597e-23,9.6095347544368803e-26,2.0209063201377671e-26
3.575517154483774e-08,0.11224618935887673,0.0,0.0,0.0,0.0,0.99998541334823177,1.4366256383207925e-05,6.9303009691938754e-08,2.1741806061587909e-08,4.5104315126355937e-08,4.1508902384140162e-08,4.2737349683620416e-08,1.1451810017207632e-15,6.6726924968705921e-16,4.5069894644719787e-16,3.7782288324763766e-25,1.5194912883721296e-27,1.3368892245001547e-23,1.1373382228833097e-25,2.3881090738744177e-26
3.654065491549244e-08,0.11224620743793536,0.0,0.0,0.0,0.0,0.99998509034274663,1.4681321500449881e-05,7.1195910230828074e-08,2.2707315275630815e-08,4.6211457815226138e-08,4.3541247663632628e-08,4.4679819550264795e-08,1.2305504490550462e-15,7.2398500919231517e-16,5.0005929616070323e-16,4.3539746118783079e-25,1.7510442053410857e-27,1.5192862662105013e-23,1.3409869997990541e-25,2.8113176004330362e-26
3.7326138286147136e-08,0.11224622552298401,0.0,0.0,0.0,0.0,0.99998476721736418,1.4996362445584418e-05,7.3102044736624349e-08,2.3693789228385645e-08,4.7326251136332044e-08,4.5628548355754353e-08,4.6669554145254084e-08,1.3202545346290822e-15,7.8410671425011813e-16,5.535658707203218e-16,5.0015955335352412e-25,2.0115063280647747e-27,1.7216923412843377e-23,1.5753548987593492e-25,3.2974991912650511e-26
3.8111621656801833e-08,0.11224624361406159,0.0,0.0,0.0,0.0,0.99998444397144381,1.5311379153829403e-05,7.5021356070653918e-08,2.4701227339638431e-08,4.8448749551026003e-08,4.7771186557433572e-08,4.8706880056408638e-08,1.4144161052125469e-15,8.477564162633738e-16,6.1146477279095094e-16,5.7281546837353641e-25,2.3037107676822988e-27,1.9457877665116241e-23,1.8442416983152055e-25,3.854297492623466e-26
3.889710502745653e-08,0.11224626171120718,0.0,0.0,0.0,0.0,0.99998412060434394,1.5626371560413004e-05,7.6953791059758252e-08,2.5729629035036353e-08,4.9579003540526466e-08,4.9969542707620115e-08,5.0792126183485028e-08,1.5131589897093701e-15,9.1505766442934823e-16,6.7401081641660775e-16,6.5412271405436194e-25,2.6307093457318468e-27,2.1933523611360206e-23,2.1518181482017416e-25,4.4900816284993045e-26
3.968258839811123e-08,0.11224627981445943,0.0,0.0,0.0,0.0,0.99998379711542296,1.5941339600571902e-05,7.8899299941548096e-08,2.6778993746089674e-08,5.0717060160719905e-08,5.2223995821585497e-08,5.2925623417701291e-08,1.6166079763295592e-15,9.8613546881940528e-16,7.4146764369922154e-16,7.4489251616136775e-25,2.9957769113539114e-27,2.4662687277281067e-23,2.5026519286737353e-25,5.2139948534521459e-26
4.0468071768765927e-08,0.11224629792385701,0.0,0.0,0.0,0.0,0.99998347350403827,1.6256283209553226e-05,8.0857836413729785e-08,2.7849320910198394e-08,5.1862962992747437e-08,5.4534923460111305e-08,5.5107704660282284e-08,1.7248888317266861e-15,1.0611163122699378e-15,8.1410781753558485e-16,8.4599227510013254e-25,3.4023829768987224e-27,2.766525993635518e-23,2.9017365129331e-25,6.0360080300861947e-26
4.1253555139420624e-08,0.1122463160394383,0.0,0.0,0.0,0.0,0.99998314976954727,1.6571202322612678e-05,8.2829357104942649e-08,2.8940609970619417e-08,5.3016752672265074e-08,5.6902701954624896e-08,5.7338704518400376e-08,1.8381282766845632e-15,1.1401281121952009e-15,8.9221293582066089e-16,9.5834818068805757e-25,3.8542407977353175e-27,3.0962231712793045e-23,3.3545196625635993e-25,6.9669726380893597e-26
4.203903851007532e-08,0.11224633416124176,0.0,0.0,0.0,0.0,0.99998282591130638,1.6886096875016581e-05,8.4813821666617636e-08,3.0052860376523548e-08,5.4178466797460543e-08,5.9327706357912725e-08,5.9618959347781388e-08,1.9564540075811873e-15,1.2233002374755101e-15,9.7607372331619535e-16,1.0829476702740854e-24,4.3553695478990009e-27,3.4575729824153757e-23,3.8669349855051166e-25,8.0186787422703068e-26
4.282452188073002e-08,0.11224635228930537,0.0,0.0,0.0,0.0,0.99998250192867133,1.7200966802039784e-05,8.6811192264393146e-08,3.118607158292258e-08,5.5348140437782651e-08,6.1810310662259481e-08,6.194880696222369e-08,2.0799946703900697e-15,1.3107634684699694e-15,1.0659901432761797e-15,1.2208423442622417e-24,4.9099900407124477e-27,3.8529053030606356e-23,4.4454331021511696e-25,9.203912547512536e-26
4.361000525138472e-08,0.11224637042366743,0.0,0.0,0.0,0.0,0.99998217782099896,1.7515812038968037e-05,8.882143370846305e-08,3.2340243050764066e-08,5.6525806003423598e-08,6.4350887733172653e-08,6.4328586697708331e-08,2.2088798845292146e-15,1.4026500190512796e-15,1.162271489061162e-15,1.3731505906721886e-24,5.5225077206696998e-27,4.2846710625666915e-23,5.097016014599379e-25,1.0536518982459745e-25
4.4395488622039415e-08,0.11224638856436571,0.0,0.0,0.0,0.0,0.99998185358764435,1.7830632521095593e-05,9.0844512961181563e-08,3.351537424681194e-08,5.7711493737913393e-08,6.694980952246085e-08,6.6758639133042522e-08,2.343240214974759e-15,1.499093494277106e-15,1.2652364929861453e-15,1.5410602817968067e-24,6.1977824329247558e-27,4.7554457805172986e-23,5.8292710843003838e-25,1.2031464000554924e-25
